id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1IdZJF3Cs0eZiXsWU4Mkdf,Chapter 8.4 - Król Maciuś na wyspie bezludnej,0,125700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.646,0.272,1,-19.181,1,0.953,0.558,0.0,0.118,0.593,79.411,4
1JcF6uVs9KWxNNYF2WHlMl,Chapter 8.8 - Król Maciuś Pierwszy,0,131900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.679,0.223,4,-20.45,0,0.956,0.902,0.0,0.157,0.781,84.501,3
1NfUr9ZwIeClKfacPPvmDT,Chapter 3.15 - Król Maciuś na wyspie bezludnej,0,125900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.698,0.226,1,-19.091,1,0.94,0.762,0.0,0.133,0.707,102.727,3
1Q4bwR6QlKFunLxFL70dS2,Chapter 8.17 - Król Maciuś na wyspie bezludnej,0,153400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.703,0.262,9,-19.407,1,0.942,0.571,0.0,0.285,0.604,90.978,4
1RPKtGdObPEGK6LJ7QPzqE,Chapter 2.11 - Król Maciuś na wyspie bezludnej,0,132700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.715,0.251,1,-18.296,1,0.952,0.756,0.0,0.204,0.684,100.977,5
1SRuQGGUL4RIx6ab7Jre5N,Chapter 2.8 - Król Maciuś na wyspie bezludnej,0,137200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.676,0.244,1,-18.96,1,0.953,0.642,0.0,0.218,0.669,98.514,3
1Sz6kY4GhWjuNVHQvyGIh4,Chapter 5.16 - Król Maciuś Pierwszy,0,127600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.624,0.222,1,-21.088,1,0.965,0.622,0.0,0.208,0.656,172.676,1
1TArKGbFOizRZwAU4zlZmY,Chapter 8.3 - Król Maciuś na wyspie bezludnej,0,128000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.711,0.316,1,-17.137,1,0.958,0.7,0.0,0.119,0.669,72.234,1
1TNFBmTKmGk2FD5GOv3aLw,Chapter 6.7 - Król Maciuś Pierwszy,0,137600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.713,0.281,5,-18.696,0,0.935,0.82,0.0,0.166,0.901,128.527,4
1VtCBfQf6KdQfmBgpRUUdY,Fakir - Remasterizado,0,166587,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.424,0.283,6,-15.551,1,0.0509,0.989,0.968,0.289,0.444,138.19,3
1W4guYCGp29HDPNCHPySRf,Chapter 4.14 - Król Maciuś na wyspie bezludnej,0,139700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.658,0.179,1,-20.739,1,0.959,0.839,0.0,0.228,0.586,75.228,3
1WtaKy5GdBW179YRAL87hD,Chapter 7.12 - Król Maciuś na wyspie bezludnej,0,145500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.729,0.156,1,-21.394,1,0.94,0.709,0.0,0.236,0.57,98.634,4
1Y80dR6Q3SLCfw15u7Ch7e,Chapter 2.7 - Król Maciuś Pierwszy,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.798,0.229,1,-19.317,1,0.945,0.727,0.0,0.131,0.74,51.448,4
1YjHwSX3Y7X8586eaXM1Kk,Tu Voudrais Me Voir Pleurer,0,184427,0,['Robert Jysor'],['491s7aNxBMoI7BOkwFwgbl'],1923,0.496,0.32,0,-12.255,1,0.0847,0.995,0.0,0.272,0.621,108.512,4
1Ylr4v9oMsxRoLRkQJKRhM,Chapter 8.16 - Król Maciuś Pierwszy,0,131100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.663,0.239,1,-18.874,1,0.955,0.886,0.0,0.177,0.756,78.77,4
1ZTX01NOGwP5IZ59A2Lmfi,Chapter 8.18 - Król Maciuś Pierwszy,0,126400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.693,0.258,1,-19.142,1,0.957,0.902,0.0,0.289,0.774,82.611,3
1aN3D9FqE9P7slzb60Eqwj,Hicran,1,204173,0,['Safiye Ayla'],['0xsueYxjFxn3v5VAR9YkT9'],1923-01-04,0.227,0.423,6,-8.111,1,0.095,0.994,0.787,0.439,0.182,81.239,3
1cx37MwPibFAOavpfNnlce,En la Cruz,0,141558,0,['Pablo Pastor'],['22LX0GIeZSiIMBpOJB29TG'],1923-03-01,0.573,0.31,4,-11.249,1,0.0258,0.872,0.00102,0.101,0.483,129.897,4
1djdTuM7cMfBjMHvoev1cx,Chapter 6.8 - Król Maciuś na wyspie bezludnej,0,132700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.713,0.239,5,-18.101,1,0.94,0.807,0.0,0.258,0.578,109.836,5
1dzaUcTS5k6sVTmhdQKjij,Chapter 10.16 - Król Maciuś Pierwszy,0,166800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.698,0.256,1,-17.449,1,0.953,0.774,0.0,0.167,0.769,88.267,4
1e7zxvah6cU9yk7heqNMA7,Chapter 8.12 - Król Maciuś Pierwszy,0,133100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.68,0.202,1,-21.338,1,0.946,0.868,0.0,0.216,0.596,98.486,4
1eLbwzyHyUne68R2yXPidS,Le Tapis Vert,0,183133,0,['Adolphe Bérard'],['4avV2NAdyMOjy4qqYfKNR7'],1923,0.38,0.235,4,-15.971,1,0.053,0.99,0.0,0.457,0.556,82.783,3
1edbuMXvCWHgW78HUugrK8,Chapter 4.21 & Chapter 5.1 - Król Maciuś Pierwszy,0,133700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.707,0.182,1,-20.062,1,0.959,0.748,0.0,0.191,0.613,101.968,3
1hviILXEn7vTSzU10nsWRM,Chapter 1.17 - Król Maciuś Pierwszy,0,137100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.611,0.207,8,-20.194,1,0.955,0.658,0.0,0.152,0.803,67.442,5
1iaThalbw5LINCP5AJXBTK,Chapter 4.19 - Król Maciuś na wyspie bezludnej,0,144100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.646,0.193,11,-21.334,0,0.957,0.729,0.0,0.117,0.614,82.899,3
1kbPo2tqulbrU6yZfsDSac,Chapter 11.8 - Król Maciuś Pierwszy,0,138700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.693,0.245,5,-18.483,0,0.945,0.888,0.0,0.254,0.645,98.139,3
1lJSfCp3rMSiSwE0OnWIQz,Chapter 7.5 - Król Maciuś Pierwszy,0,134300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.714,0.227,1,-18.663,1,0.955,0.782,0.0,0.149,0.813,64.308,3
1lxRFRONmnUxRz5YhQAAwX,Pek Muztaribim,0,167680,0,['Hafız Ahmet Celâl Tokses'],['57E84vHYeaC12Z1Eh4JUfG'],1923-12-18,0.26,0.333,4,-17.084,1,0.0896,0.995,0.917,0.51,0.19,78.08,1
1mLlyiUYSsOiRp0m766T0F,Chapter 6.11 - Król Maciuś na wyspie bezludnej,0,141000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.669,0.219,6,-20.629,1,0.955,0.795,0.0,0.355,0.667,83.399,4
1nHsef13ntQzemvGfyRkIP,Chapter 2.9 - Król Maciuś Pierwszy,0,131700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.706,0.22,0,-19.18,1,0.943,0.808,0.0,0.301,0.65,132.915,3
1nsqiWT2tkBgrM9r3yxCHE,Chapter 1.15 - Król Maciuś na wyspie bezludnej,0,162400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.609,0.265,1,-18.76,1,0.955,0.835,0.0,0.238,0.746,69.04,4
1pfN0mDem9bZBYeIwVN7cD,Chapter 3.3 - Król Maciuś na wyspie bezludnej,0,179100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.729,0.293,1,-19.041,1,0.952,0.826,0.0,0.162,0.565,73.734,4
1skk8BfvNGrVM8HBPypg3V,Chapter 5.3 - Król Maciuś na wyspie bezludnej,0,144400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.675,0.267,1,-19.645,1,0.953,0.693,0.0,0.233,0.715,97.457,5
1u9zTLc3iWTud0cZM83CDr,Cuando Buda Sonríe - Remasterizado,0,170800,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.377,0.335,1,-16.295,1,0.0426,0.992,0.961,0.173,0.618,79.422,4
1uEXx4sLcQB04RNzvKKh5G,Chapter 5.12 - Król Maciuś Pierwszy,0,125400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.711,0.181,1,-20.705,0,0.944,0.743,0.0,0.4,0.712,111.646,5
1uelg93BiJKU4SerLhXPU9,Chapter 10.14 - Król Maciuś Pierwszy,0,142700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.652,0.235,2,-19.935,1,0.955,0.797,0.0,0.115,0.568,90.389,4
1unpFthiuixJx6sSW3OHAC,Chapter 3.10 - Król Maciuś na wyspie bezludnej,0,140000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.742,0.204,1,-20.315,1,0.951,0.844,0.0,0.131,0.733,80.338,1
1wfVslnOJQdNR7jtleZVGn,Chapter 2.16 - Król Maciuś na wyspie bezludnej,0,194000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.721,0.257,9,-17.995,1,0.941,0.899,0.0,0.354,0.761,117.178,3
1xXapXBSUSxWBkqWtvviHt,Chapter 2.17 - Król Maciuś na wyspie bezludnej,0,134800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.777,0.179,5,-19.41,0,0.952,0.762,0.0,0.227,0.618,38.928,4
1xYkJjXx83VuTcaVILz3ho,Chapter 1.18 - Król Maciuś na wyspie bezludnej,0,144600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.785,0.265,9,-19.044,1,0.935,0.73,0.0,0.263,0.737,103.203,3
1xci8Zmd0JnJD5g2WwXpNx,Electric Girl - Remasterizado,0,174667,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.563,0.426,11,-13.831,0,0.148,0.994,0.96,0.209,0.733,80.204,4
1yMDC3pVzxKlcKwwwiFSmt,Sacate la Caretita - Remasterizado,0,178147,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1923-03-29,0.574,0.0119,5,-28.427,0,0.102,0.996,0.936,0.099,0.66,125.425,4
203MYDy2P9nrTO3515B96D,Chapter 3.4 - Król Maciuś na wyspie bezludnej,0,145100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.696,0.296,1,-19.359,1,0.957,0.648,0.0,0.431,0.603,134.45,4
214S1bDYDp34WOhqOGGnum,Chapter 8.14 - Król Maciuś Pierwszy,0,125700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.707,0.197,1,-21.257,1,0.953,0.87,0.0,0.164,0.737,109.218,3
21QQ5ZuQUjPQQRi1JzR8GY,Veranito de San Juan - Remasterizado,0,180387,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.515,0.272,4,-15.873,0,0.108,0.994,0.97,0.15,0.89,130.063,4
232KmyoWlX8B01eVPGw47e,Chapter 6.15 - Król Maciuś na wyspie bezludnej,0,126600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.715,0.173,1,-20.524,0,0.95,0.903,0.0,0.187,0.787,83.603,3
238xfFBXsH2IV0dsHttZpy,Chapter 8.15 - Król Maciuś Pierwszy,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.718,0.164,1,-21.667,0,0.933,0.873,0.0,0.17,0.694,116.496,3
23OK5hKz4EvcxSyPvAaLAp,Chapter 2.5 - Król Maciuś Pierwszy,0,127900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.676,0.264,6,-20.8,0,0.946,0.815,0.0,0.189,0.763,83.298,4
240CtrmmZTh22BoDphHXV9,Chapter 1.8 - Król Maciuś Pierwszy,0,134300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.649,0.242,1,-20.009,1,0.955,0.729,0.0,0.149,0.716,81.287,4
257hVxQ0y8XXJtGJtiDBPu,Chapter 3.3 - Król Maciuś Pierwszy,0,141300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.629,0.239,1,-19.637,1,0.957,0.763,0.0,0.221,0.67,170.24,3
25SMQZnHTtKcUxFIpG7Mhp,The Loveliest Night of the Year,0,162064,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.433,0.422,10,-12.455,1,0.0418,0.815,9.67E-06,0.114,0.453,160.021,4
2626aAS6eQgc6CvdLVnoOw,La Danza de las Libélulas - Remasterizado,0,156587,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.397,0.229,6,-15.284,0,0.0365,0.996,0.837,0.379,0.424,80.086,4
26ca2K4703vB1CoCtjzSLW,Chapter 7.14 - Król Maciuś Pierwszy,0,136900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.63,0.257,1,-20.529,1,0.962,0.818,0.0,0.321,0.783,166.246,1
282GBb96Uc1l3nvDZU14Wr,La Garconniere - Remasterizado,0,150640,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1923-03-29,0.493,0.109,2,-23.485,0,0.423,0.996,0.822,0.4,0.599,120.344,4
28jWC2LAY4vqsUDxGctDs9,Chapter 8.17 - Król Maciuś Pierwszy,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.621,0.15,8,-20.384,1,0.945,0.883,0.0,0.202,0.682,176.575,3
2BzP6Lj4EA6V3AmSPDlCmD,Chapter 5.20 - Król Maciuś na wyspie bezludnej,0,134200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.708,0.25,1,-17.783,1,0.941,0.662,0.0,0.123,0.68,107.873,3
2CALgoRXs5TedfP7UxCVxC,Chapter 6.4 - Król Maciuś Pierwszy,0,136200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.614,0.266,5,-19.567,0,0.96,0.816,0.0,0.222,0.68,60.37,4
2DMT63ps2b8F2PmbVG1Jtu,D'la Vraie Amour,0,206000,0,['Gaby Montbreuse'],['1DgyeM38erNK7yB3Tpovwm'],1923,0.641,0.283,8,-16.471,1,0.316,0.993,6.98E-06,0.15,0.843,65.865,3
2DlAiPP9DJ2z0bQfi8TMSk,Chapter 6.5 - Król Maciuś na wyspie bezludnej,0,130100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.739,0.227,5,-20.308,1,0.953,0.793,0.0,0.189,0.602,96.197,3
2ETTpBNBoGotgsc8btbUhC,Chapter 10.19 - Król Maciuś Pierwszy,0,156600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.72,0.202,0,-18.31,1,0.933,0.784,0.0,0.169,0.714,124.803,4
2EVvoTom0Oji191I1I4qCF,Chapter 2.18 - Król Maciuś Pierwszy,0,145300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.661,0.196,5,-20.207,0,0.939,0.76,0.0,0.189,0.843,83.479,3
2FM5j4344sAAkUXTX5cTiX,Chapter 4.2 - Król Maciuś na wyspie bezludnej,0,126700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.62,0.244,1,-19.045,1,0.964,0.693,0.0,0.234,0.513,172.718,3
2HfDoQcyX1ZEqbzsOMWPU8,Chapter 8.7 - Król Maciuś na wyspie bezludnej,0,131400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.713,0.216,1,-19.839,1,0.948,0.645,0.0,0.284,0.551,128.202,3
2IwdIlqg3vpmDhJZPujABF,Chapter 8.7 - Król Maciuś Pierwszy,0,132900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.7,0.222,1,-19.62,1,0.952,0.907,0.0,0.152,0.672,85.272,5
2JcQmJ2RIennzfIZSLzq0A,Chapter 5.7 - Król Maciuś na wyspie bezludnej,0,140900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.619,0.236,1,-20.973,1,0.961,0.706,0.0,0.188,0.588,174.16,5
2KqBYBToiNNfhDIkSH91aq,Chapter 7.10 - Król Maciuś na wyspie bezludnej,0,135000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.679,0.221,1,-19.044,1,0.96,0.877,0.0,0.365,0.712,78.55,4
2MskcGzzUdJdJy3Q7Y96qH,Chapter 6.16 - Król Maciuś na wyspie bezludnej,0,126700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.656,0.195,6,-20.352,0,0.959,0.874,0.0,0.116,0.729,54.775,4
2N05z73nncXFj3XF2mYDDX,Chapter 8.10 - Król Maciuś na wyspie bezludnej,0,134700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.697,0.248,9,-18.624,1,0.95,0.57,0.0,0.658,0.669,96.747,4
2OgHwBpullLkwd7O59O7AS,Chapter 3.13 - Król Maciuś Pierwszy,0,134100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.627,0.243,1,-19.876,0,0.96,0.74,0.0,0.319,0.737,170.734,3
2OomQSfbQ4b8joF9N5rkIe,Chapter 7.13 - Król Maciuś na wyspie bezludnej,0,125900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.682,0.14,1,-20.222,1,0.921,0.683,0.0,0.166,0.591,99.078,4
2P4P5kMqUriSRT7wyQPEGk,Chapter 3.2 - Król Maciuś Pierwszy,0,136000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.684,0.176,5,-19.667,0,0.945,0.723,0.0,0.228,0.722,100.748,5
2PIlX13UoFyWhqepPJJVoJ,Chapter 8.21 & Chapter 9.1 - Król Maciuś Pierwszy,0,156000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.639,0.263,1,-17.634,1,0.96,0.875,0.0,0.206,0.621,84.858,4
2PvwVyqAeYHKwAwnQNhHoX,Chapter 11.5 - Król Maciuś Pierwszy,0,127900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.715,0.158,1,-19.458,1,0.933,0.722,0.0,0.181,0.556,111.171,1
2SVXq5WxQA2fuGVm6GWbIa,Chapter 10.12 - Król Maciuś Pierwszy,0,170500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.719,0.175,1,-20.058,1,0.93,0.807,0.0,0.172,0.687,116.295,3
2TH4cBod9KMYpJ6Y2XxF2X,Chapter 2.15 - Król Maciuś Pierwszy,0,132900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.725,0.242,5,-19.014,0,0.944,0.774,0.0,0.316,0.649,96.058,4
2TdBHm411Q9eU09zF24HHW,Padre Nuestro - Remasterizado,0,151467,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1923-07-09,0.6,0.243,4,-15.922,0,0.055,0.994,0.992,0.15,0.614,125.772,4
2Us1pbKCuRgnpYK1Mm786O,Chapter 2.8 - Król Maciuś Pierwszy,0,152200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.712,0.22,1,-19.133,1,0.937,0.704,0.0,0.3,0.695,92.33,3
2XPuwjQubVd5zfWmBZJKab,Chapter 9.20 & Chapter 10.1 - Król Maciuś Pierwszy,0,187500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.642,0.215,1,-19.9,1,0.941,0.787,0.0,0.126,0.788,159.854,3
2aSHEubeGWVpJwQfJZl7JV,Chapter 2.5 - Król Maciuś na wyspie bezludnej,0,147200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.637,0.256,2,-17.853,1,0.95,0.725,0.0,0.188,0.637,164.233,4
2bv2HjNm1zAjWWT1J9BfiE,Chapter 6.4 - Król Maciuś na wyspie bezludnej,0,128000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.628,0.21,1,-21.252,1,0.95,0.778,0.0,0.298,0.774,82.003,3
2chC6F9xg7pl5slxzQizyo,Chapter 9.18 - Król Maciuś Pierwszy,0,179000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.719,0.262,1,-18.993,1,0.928,0.884,0.0,0.195,0.842,115.325,5
2d3OQvoLSn9NA4sMGIYxNT,La Valse Du Faubourg,0,173427,0,['Félix Mayol'],['7DIlOK9L8d0IQ7Xk8aJxDW'],1923,0.623,0.292,4,-11.501,1,0.0558,0.978,0.0,0.341,0.934,61.28,3
2dnaGKlRop5kaBJjEKW7j0,Juventud - Remasterizado,0,153147,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1923-03-29,0.415,0.0359,1,-29.191,0,0.0562,0.996,0.914,0.105,0.253,70.347,4
2e6jVBimYdHUgveLPAREap,Chapter 1.4 - Król Maciuś na wyspie bezludnej,0,140700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.731,0.297,1,-17.651,1,0.94,0.862,0.0,0.19,0.786,62.404,3
2gFUqcLFUDVXcWmeKAOnGd,Pobre Cotorro - Remasterizado,0,171107,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1923-03-29,0.502,0.298,5,-15.321,0,0.0805,0.995,0.919,0.285,0.51,135.238,4
2gwppa6p7HymxbyxEooUNI,Two Deuces,4,172667,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.713,0.294,5,-10.672,1,0.073,0.963,0.348,0.387,0.558,85.299,4
2gy7I5dzqH5SMPefKbXqqg,Chapter 3.19 - Król Maciuś na wyspie bezludnej,0,168000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.71,0.228,1,-17.497,0,0.952,0.884,0.0,0.164,0.697,85.562,3
2hLwDuj5IWkGnaADLfKhO3,Chapter 4.16 - Król Maciuś Pierwszy,0,138700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.726,0.192,1,-20.564,1,0.954,0.666,0.0,0.152,0.649,90.216,3
2hg4UzqISMeCbjd8iSZhPT,Chapter 8.14 - Król Maciuś na wyspie bezludnej,0,125800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.701,0.21,1,-20.026,1,0.945,0.69,0.0,0.169,0.791,78.034,3
2l56fKIIrgfHWndcbkBAta,The C00L Song,0,120309,1,['Dampfwalzi'],['41GUFwc0gpqt495qHXpxFB'],1923-02-26,0.503,0.823,9,-12.871,0,0.064,0.000243,0.64,0.473,0.401,97.019,4
2l78PWopglhBVZGmpeTNRh,Chapter 2.18 - Król Maciuś na wyspie bezludnej,0,135900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.712,0.191,1,-20.443,1,0.944,0.849,0.0,0.241,0.591,127.017,3
2lfBwShUHcbTlQltFG6LZe,Chapter 7.2 - Król Maciuś Pierwszy,0,129600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.746,0.214,1,-20.119,1,0.952,0.817,0.0,0.189,0.776,60.037,4
2llQn4es5UBbZF2aTZuf5V,Chapter 3.2 - Król Maciuś na wyspie bezludnej,0,130000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.708,0.267,9,-17.41,1,0.95,0.944,0.0,0.252,0.611,130.199,5
2mT2jYaXYm8t7pUewp55pj,Chapter 6.3 - Król Maciuś Pierwszy,0,137100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.666,0.248,10,-19.699,0,0.959,0.79,0.0,0.129,0.767,148.321,4
2ohtXE5y4GhN0Zxvalubes,On The Sunny Side Of The Street - Part 2,4,185973,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.559,0.266,0,-9.804,1,0.0512,0.989,0.847,0.448,0.576,101.279,4
2ot1SikkJGXtHo4OfOEuEe,Chapter 9.5 - Król Maciuś Pierwszy,0,137700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.621,0.217,5,-18.137,0,0.962,0.787,0.0,0.183,0.716,75.161,4
2p6Iprr9YSwoPEr9Z24uVj,Beso de Sol - Remasterizado,0,146827,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1923-03-29,0.391,0.143,7,-23.364,1,0.0425,0.994,0.318,0.147,0.549,78.544,1
2qkMBPNx82zd6ynbrL6HOb,Chapter 3.5 - Król Maciuś Pierwszy,0,126600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.707,0.203,1,-19.564,1,0.929,0.694,0.0,0.132,0.697,107.777,4
2sVqBPHl4PWSeURzg9EKrp,Chapter 9.4 - Król Maciuś Pierwszy,0,129600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.704,0.229,1,-18.536,1,0.954,0.82,0.0,0.162,0.655,96.255,3
2spqNW4Rg9EOcbRHqgqsud,Chapter 1.9 - Król Maciuś Pierwszy,0,132500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.705,0.242,1,-19.072,1,0.943,0.747,0.0,0.162,0.778,130.555,3
